Timestamp,Lot,Occupancy level,Day of week,Hour of day
2023-02-05T14:45:06-05:00,3,60.0,Monday,6
2023-02-03T03:00:10-05:00,3,92.5,Friday,19
2023-02-05T15:45:05-05:00,3,65.0,Monday,7
2023-02-03T03:30:07-05:00,3,98.75,Friday,19
2023-02-03T04:00:08-05:00,3,90.0,Friday,20
2023-02-05T21:30:08-05:00,3,96.25,Monday,13
2023-02-06T02:00:11-05:00,3,88.75,Monday,18
2023-02-06T02:45:07-05:00,3,93.75,Monday,18
2023-02-03T05:00:10-05:00,3,78.75,Friday,21
2023-02-03T05:15:05-05:00,3,73.75,Friday,21
2023-02-06T04:15:07-05:00,3,90.0,Monday,20
2023-02-06T05:15:06-05:00,3,82.5,Monday,21
2023-02-03T06:30:06-05:00,3,80.0,Friday,22
2023-02-06T07:45:07-05:00,3,73.75,Monday,23
2023-02-06T10:45:07-05:00,3,60.0,Tuesday,2
2023-02-03T07:00:07-05:00,3,81.25,Friday,23
2023-02-03T07:30:06-05:00,3,77.5,Friday,23
2023-02-03T07:45:05-05:00,3,72.5,Friday,23
2023-02-06T12:15:06-05:00,3,57.49999999999999,Tuesday,4
2023-02-03T08:00:09-05:00,3,66.25,Saturday,0
2023-02-03T08:15:05-05:00,3,67.5,Saturday,0
2023-02-03T08:45:05-05:00,3,68.75,Saturday,0
2023-02-06T17:00:12-05:00,3,91.25,Tuesday,9
2023-02-07T00:45:08-05:00,3,76.25,Tuesday,16
2023-02-07T01:00:12-05:00,3,76.25,Tuesday,17
2023-02-03T09:00:11-05:00,3,68.75,Saturday,1
2023-02-03T09:15:06-05:00,3,70.0,Saturday,1
2023-02-07T12:15:07-05:00,3,56.25,Wednesday,4
2023-02-03T10:15:10-05:00,3,66.25,Saturday,2
2023-02-03T10:30:06-05:00,3,60.0,Saturday,2
2023-02-07T22:45:07-05:00,3,88.75,Wednesday,14
2023-02-03T11:15:06-05:00,3,58.75,Saturday,3
2023-02-07T22:30:08-05:00,3,95.0,Wednesday,14
2023-02-08T04:30:09-05:00,3,91.25,Wednesday,20
2023-02-03T12:00:09-05:00,3,60.0,Saturday,4
2023-02-08T04:45:08-05:00,3,87.5,Wednesday,20
2023-02-08T05:30:13-05:00,3,83.75,Wednesday,21
2023-02-03T12:45:06-05:00,3,53.75,Saturday,4
2023-02-08T05:15:08-05:00,3,80.0,Wednesday,21
2023-02-08T06:15:09-05:00,3,85.0,Wednesday,22
2023-02-08T07:45:09-05:00,3,76.25,Wednesday,23
2023-02-08T08:15:05-05:00,3,76.25,Thursday,0
2023-02-08T08:45:06-05:00,3,75.0,Thursday,0
2023-02-08T15:45:05-05:00,3,65.0,Thursday,7
2023-02-03T14:15:06-05:00,3,63.74999999999999,Saturday,6
2023-02-03T14:45:06-05:00,3,61.25000000000001,Saturday,6
2023-02-03T14:30:06-05:00,3,60.0,Saturday,6
2023-02-09T00:15:08-05:00,3,68.75,Thursday,16
2023-02-09T03:00:12-05:00,3,80.0,Thursday,19
2023-02-03T15:15:06-05:00,3,57.49999999999999,Saturday,7
2023-02-09T08:45:06-05:00,3,67.5,Friday,0
2023-02-03T15:45:06-05:00,3,50.0,Saturday,7
2023-02-03T16:00:10-05:00,3,50.0,Saturday,8
2023-02-09T09:45:05-05:00,3,70.0,Friday,1
2023-02-09T13:30:10-05:00,3,63.74999999999999,Friday,5
2023-02-09T13:15:06-05:00,3,62.5,Friday,5
2023-02-09T16:00:08-05:00,3,72.5,Friday,8
2023-02-03T16:45:06-05:00,3,56.25,Saturday,8
2023-02-09T19:00:15-05:00,3,96.25,Friday,11
2023-02-09T19:45:06-05:00,3,97.5,Friday,11
2023-02-03T17:15:06-05:00,3,61.25000000000001,Saturday,9
2023-02-10T01:15:12-05:00,3,71.25,Friday,17
2023-02-03T18:45:08-05:00,3,96.25,Saturday,10
2023-02-03T19:15:06-05:00,3,87.5,Saturday,11
2023-02-03T19:45:05-05:00,3,93.75,Saturday,11
2023-02-03T20:45:06-05:00,3,93.75,Saturday,12
2023-02-11T06:00:12-05:00,3,87.5,Saturday,22
2023-02-03T21:15:05-05:00,3,98.75,Saturday,13
2023-02-03T22:15:06-05:00,3,92.5,Saturday,14
2023-02-12T00:45:06-05:00,3,81.25,Sunday,16
2023-02-03T23:15:05-05:00,3,91.25,Saturday,15
2023-02-03T23:30:08-05:00,3,85.0,Saturday,15
2023-02-12T04:15:08-05:00,3,86.25,Sunday,20
2023-02-04T00:00:10-05:00,3,87.5,Saturday,16
2023-02-04T00:30:08-05:00,3,83.75,Saturday,16
2023-02-12T22:30:09-05:00,3,96.25,Monday,14
2023-02-04T01:45:06-05:00,3,93.75,Saturday,17
2023-02-04T02:15:06-05:00,3,86.25,Saturday,18
2023-02-04T02:30:06-05:00,3,85.0,Saturday,18
2023-02-13T11:00:17-05:00,3,65.0,Tuesday,3
2023-02-13T15:00:09-05:00,3,71.25,Tuesday,7
2023-02-04T04:00:07-05:00,3,87.5,Saturday,20
2023-02-04T04:30:07-05:00,3,86.25,Saturday,20
2023-02-13T23:15:05-05:00,3,88.75,Tuesday,15
2023-02-04T05:30:07-05:00,3,86.25,Saturday,21
2023-02-04T05:15:06-05:00,3,87.5,Saturday,21
2023-02-04T06:15:06-05:00,3,76.25,Saturday,22
2023-02-04T06:30:07-05:00,3,78.75,Saturday,22
2023-02-04T06:45:06-05:00,3,77.5,Saturday,22
2023-02-14T15:15:10-05:00,3,67.5,Wednesday,7
2023-02-14T18:00:11-05:00,3,95.0,Wednesday,10
2023-02-14T17:45:05-05:00,3,96.25,Wednesday,9
2023-02-04T07:00:10-05:00,3,77.5,Saturday,23
2023-02-04T07:30:08-05:00,3,71.25,Saturday,23
2023-02-14T22:00:11-05:00,3,96.25,Wednesday,14
2023-02-01T05:00:12-05:00,3,82.5,Wednesday,21
2023-02-04T09:00:08-05:00,3,61.25000000000001,Sunday,1
2023-02-04T08:45:14-05:00,3,62.5,Sunday,0
2023-02-04T09:15:06-05:00,3,61.25000000000001,Sunday,1
2023-02-04T09:30:07-05:00,3,61.25000000000001,Sunday,1
2023-02-15T14:00:13-05:00,3,47.5,Thursday,6
2023-02-01T06:15:09-05:00,3,80.0,Wednesday,22
2023-02-01T06:00:09-05:00,3,80.0,Wednesday,22
2023-02-01T07:15:07-05:00,3,80.0,Wednesday,23
2023-02-04T10:00:10-05:00,3,52.5,Sunday,2
2023-02-01T07:30:10-05:00,3,80.0,Wednesday,23
2023-02-15T19:45:06-05:00,3,97.5,Thursday,11
2023-02-04T10:30:06-05:00,3,53.75,Sunday,2
2023-02-15T23:15:06-05:00,3,83.75,Thursday,15
2023-02-16T03:30:09-05:00,3,93.75,Thursday,19
2023-02-16T04:30:11-05:00,3,73.75,Thursday,20
2023-02-01T08:15:05-05:00,3,72.5,Thursday,0
2023-02-01T08:30:09-05:00,3,66.25,Thursday,0
2023-02-01T09:00:09-05:00,3,61.25000000000001,Thursday,1
2023-02-04T12:00:10-05:00,3,50.0,Sunday,4
2023-02-04T12:15:06-05:00,3,45.0,Sunday,4
2023-02-01T10:15:05-05:00,3,55.00000000000001,Thursday,2
2023-02-01T10:30:20-05:00,3,56.25,Thursday,2
2023-02-04T13:15:06-05:00,3,48.75,Sunday,5
2023-02-16T22:30:08-05:00,3,87.5,Friday,14
2023-02-16T23:00:13-05:00,3,91.25,Friday,15
2023-02-01T12:00:09-05:00,3,52.5,Thursday,4
2023-02-04T14:00:07-05:00,3,67.5,Sunday,6
2023-02-04T14:30:12-05:00,3,72.5,Sunday,6
2023-02-17T06:00:12-05:00,3,73.75,Friday,22
2023-02-04T15:15:06-05:00,3,82.5,Sunday,7
2023-02-04T15:45:06-05:00,3,83.75,Sunday,7
2023-02-17T11:15:08-05:00,3,55.00000000000001,Saturday,3
2023-02-01T13:15:05-05:00,3,46.25,Thursday,5
2023-02-17T15:15:07-05:00,3,57.49999999999999,Saturday,7
2023-02-04T16:00:08-05:00,3,90.0,Sunday,8
2023-02-04T16:15:06-05:00,3,93.75,Sunday,8
2023-02-01T14:30:06-05:00,3,48.75,Thursday,6
2023-02-04T16:45:06-05:00,3,92.5,Sunday,8
2023-02-01T14:45:05-05:00,3,53.75,Thursday,6
2023-02-18T02:00:11-05:00,3,75.0,Saturday,18
2023-02-18T06:00:11-05:00,3,66.25,Saturday,22
2023-02-18T05:45:08-05:00,3,67.5,Saturday,21
2023-02-04T18:00:08-05:00,3,98.75,Sunday,10
2023-02-01T16:30:07-05:00,3,62.5,Thursday,8
2023-02-01T17:00:10-05:00,3,81.25,Thursday,9
2023-02-01T17:45:05-05:00,3,93.75,Thursday,9
2023-02-04T21:30:08-05:00,3,98.75,Sunday,13
2023-02-01T18:00:10-05:00,3,95.0,Thursday,10
2023-02-19T03:15:07-05:00,3,93.75,Sunday,19
2023-02-19T05:15:06-05:00,3,85.0,Sunday,21
2023-02-19T05:30:10-05:00,3,92.5,Sunday,21
2023-02-19T06:15:07-05:00,3,80.0,Sunday,22
2023-02-04T22:15:06-05:00,3,98.75,Sunday,14
2023-02-04T23:00:11-05:00,3,90.0,Sunday,15
2023-02-01T19:15:06-05:00,3,96.25,Thursday,11
2023-02-01T19:30:08-05:00,3,93.75,Thursday,11
2023-02-19T16:30:08-05:00,3,90.0,Monday,8
2023-02-04T23:30:08-05:00,3,73.75,Sunday,15
2023-02-01T19:45:06-05:00,3,91.25,Thursday,11
2023-02-01T20:00:08-05:00,3,92.5,Thursday,12
2023-02-04T23:45:08-05:00,3,73.75,Sunday,15
2023-02-05T00:45:06-05:00,3,78.75,Sunday,16
2023-02-01T21:15:06-05:00,3,92.5,Thursday,13
2023-02-01T22:00:09-05:00,3,92.5,Thursday,14
2023-02-05T01:15:06-05:00,3,82.5,Sunday,17
2023-02-05T01:30:07-05:00,3,83.75,Sunday,17
2023-02-02T16:45:06-05:00,3,73.75,Friday,8
2023-02-02T16:30:08-05:00,3,67.5,Friday,8
2023-02-02T17:30:06-05:00,3,88.75,Friday,9
2023-02-20T16:00:13-05:00,3,78.75,Tuesday,8
2023-02-20T15:45:08-05:00,3,70.0,Tuesday,7
2023-02-02T18:45:04-05:00,3,93.75,Friday,10
2023-02-02T18:15:05-05:00,3,95.0,Friday,10
2023-02-05T02:30:07-05:00,3,83.75,Sunday,18
2023-02-02T19:00:10-05:00,3,96.25,Friday,11
2023-02-02T20:15:05-05:00,3,90.0,Friday,12
2023-02-20T17:45:09-05:00,3,96.25,Tuesday,9
2023-02-02T20:30:07-05:00,3,90.0,Friday,12
2023-02-05T03:30:13-05:00,3,91.25,Sunday,19
2023-02-05T03:45:11-05:00,3,88.75,Sunday,19
2023-02-21T02:00:11-05:00,1,83.33333333333334,Tuesday,18
2023-02-21T02:00:11-05:00,3,81.25,Tuesday,18
2023-02-02T20:45:06-05:00,3,90.0,Friday,12
2023-02-02T23:15:06-05:00,3,86.25,Friday,15
2023-02-05T04:15:05-05:00,3,86.25,Sunday,20
2023-02-03T01:30:06-05:00,3,72.5,Friday,17
2023-02-21T15:45:09-05:00,3,58.75,Wednesday,7
2023-02-22T00:30:09-05:00,1,93.61702127659575,Wednesday,16
2023-02-22T00:30:09-05:00,3,78.75,Wednesday,16
2023-02-05T06:15:05-05:00,3,72.5,Sunday,22
2023-02-05T07:00:09-05:00,3,62.5,Sunday,23
2023-02-03T13:00:12-05:00,3,55.00000000000001,Saturday,5
2023-02-03T12:30:06-05:00,3,56.25,Saturday,4
2023-02-22T15:45:08-05:00,1,72.3404255319149,Thursday,7
2023-02-03T13:30:07-05:00,3,57.49999999999999,Saturday,5
2023-02-03T13:15:05-05:00,3,55.00000000000001,Saturday,5
2023-02-03T13:45:06-05:00,3,60.0,Saturday,5
2023-02-03T15:00:11-05:00,3,67.5,Saturday,7
2023-02-22T17:15:08-05:00,3,90.0,Thursday,9
2023-02-05T07:45:06-05:00,3,61.25000000000001,Sunday,23
2023-02-05T07:15:06-05:00,3,58.75,Sunday,23
2023-02-23T00:15:08-05:00,1,91.48936170212765,Thursday,16
2023-02-23T01:00:15-05:00,1,87.2340425531915,Thursday,17
2023-02-03T19:30:07-05:00,3,93.75,Saturday,11
2023-02-05T08:30:07-05:00,3,53.75,Monday,0
2023-02-05T09:00:12-05:00,3,56.25,Monday,1
2023-02-03T21:00:09-05:00,3,97.5,Saturday,13
2023-02-03T21:45:06-05:00,3,93.75,Saturday,13
2023-02-23T08:45:06-05:00,1,34.04255319148936,Friday,0
2023-02-23T09:00:16-05:00,1,31.914893617021278,Friday,1
2023-02-03T22:45:06-05:00,3,93.75,Saturday,14
2023-02-03T22:30:08-05:00,3,90.0,Saturday,14
2023-02-23T09:15:04-05:00,1,27.659574468085108,Friday,1
2023-02-23T09:15:04-05:00,3,65.0,Friday,1
2023-02-23T09:30:07-05:00,1,27.659574468085108,Friday,1
2023-02-03T23:45:05-05:00,3,85.0,Saturday,15
2023-02-05T09:15:06-05:00,3,56.25,Monday,1
2023-02-23T10:15:06-05:00,1,27.659574468085108,Friday,2
2023-02-05T10:45:07-05:00,3,56.25,Monday,2
2023-02-04T01:00:12-05:00,3,88.75,Saturday,17
2023-02-04T01:30:07-05:00,3,91.25,Saturday,17
2023-02-05T13:30:07-05:00,3,43.75,Monday,5
2023-02-23T16:30:07-05:00,1,61.702127659574465,Friday,8
2023-02-23T16:15:05-05:00,3,82.5,Friday,8
2023-02-05T13:45:04-05:00,3,46.25,Monday,5
2023-02-05T14:00:11-05:00,3,48.75,Monday,6
2023-02-23T16:45:05-05:00,1,70.2127659574468,Friday,8
2023-02-23T16:45:06-05:00,3,95.0,Friday,8
2023-02-23T17:00:12-05:00,1,85.1063829787234,Friday,9
2023-02-04T08:15:05-05:00,3,63.74999999999999,Sunday,0
2023-02-05T16:30:06-05:00,3,76.25,Monday,8
2023-02-05T17:00:10-05:00,3,90.0,Monday,9
2023-02-04T12:45:06-05:00,3,46.25,Sunday,4
2023-01-29T23:00:11-05:00,3,96.25,Monday,15
2023-02-04T17:45:05-05:00,3,98.75,Sunday,9
2023-02-04T17:30:07-05:00,3,97.5,Sunday,9
2023-01-29T23:45:06-05:00,3,81.25,Monday,15
2023-01-29T23:30:07-05:00,3,80.0,Monday,15
2023-01-29T23:15:06-05:00,3,88.75,Monday,15
2023-02-05T18:15:06-05:00,3,95.0,Monday,10
2023-02-05T18:30:08-05:00,3,95.0,Monday,10
2023-01-29T22:30:12-05:00,3,91.25,Monday,14
2023-02-04T20:15:10-05:00,3,98.75,Sunday,12
2023-02-05T19:00:08-05:00,3,95.0,Monday,11
2023-02-06T19:30:08-05:00,3,96.25,Tuesday,11
2023-02-05T20:00:11-05:00,3,93.75,Monday,12
2023-02-07T02:45:06-05:00,3,97.5,Tuesday,18
2023-02-07T05:15:07-05:00,3,77.5,Tuesday,21
2023-02-07T05:45:06-05:00,3,82.5,Tuesday,21
2023-02-07T06:30:13-05:00,3,80.0,Tuesday,22
2023-02-07T07:00:12-05:00,3,76.25,Tuesday,23
2023-02-05T22:00:09-05:00,3,95.0,Monday,14
2023-02-07T09:15:06-05:00,3,63.74999999999999,Wednesday,1
2023-02-05T23:30:07-05:00,3,87.5,Monday,15
2023-02-07T10:45:05-05:00,3,61.25000000000001,Wednesday,2
2023-02-07T11:00:13-05:00,3,62.5,Wednesday,3
2023-02-07T16:00:12-05:00,3,78.75,Wednesday,8
2023-02-05T18:45:05-05:00,3,96.25,Monday,10
2023-02-05T21:00:13-05:00,3,98.75,Monday,13
2023-02-05T23:45:07-05:00,3,88.75,Monday,15
2023-02-06T01:00:11-05:00,3,70.0,Monday,17
2023-02-06T01:45:07-05:00,3,88.75,Monday,17
2023-02-06T01:15:07-05:00,3,72.5,Monday,17
2023-02-08T12:30:07-05:00,3,63.74999999999999,Thursday,4
2023-02-06T07:30:07-05:00,3,77.5,Monday,23
2023-02-06T03:45:06-05:00,3,88.75,Monday,19
2023-02-06T03:15:05-05:00,3,92.5,Monday,19
2023-02-06T09:00:10-05:00,3,62.5,Tuesday,1
2023-02-06T04:30:08-05:00,3,85.0,Monday,20
2023-02-06T09:15:04-05:00,3,62.5,Tuesday,1
2023-02-09T00:45:05-05:00,3,76.25,Thursday,16
2023-02-09T00:30:06-05:00,3,70.0,Thursday,16
2023-02-06T10:15:07-05:00,3,57.49999999999999,Tuesday,2
2023-02-06T10:30:08-05:00,3,57.49999999999999,Tuesday,2
2023-02-09T01:15:06-05:00,3,62.5,Thursday,17
2023-02-06T12:45:07-05:00,3,58.75,Tuesday,4
2023-02-06T14:45:07-05:00,3,72.5,Tuesday,6
2023-02-06T13:15:06-05:00,3,56.25,Tuesday,5
2023-02-06T13:30:08-05:00,3,61.25000000000001,Tuesday,5
2023-02-06T16:45:07-05:00,3,92.5,Tuesday,8
2023-02-09T14:45:06-05:00,3,68.75,Friday,6
2023-02-06T19:15:06-05:00,3,97.5,Tuesday,11
2023-02-09T15:30:09-05:00,3,72.5,Friday,7
2023-02-09T17:15:06-05:00,3,95.0,Friday,9
2023-02-06T15:45:07-05:00,3,78.75,Tuesday,7
2023-02-06T21:00:12-05:00,3,95.0,Tuesday,13
2023-02-07T01:15:06-05:00,3,80.0,Tuesday,17
2023-02-06T16:00:11-05:00,3,81.25,Tuesday,8
2023-02-10T00:00:09-05:00,3,80.0,Friday,16
2023-02-07T08:00:10-05:00,3,70.0,Wednesday,0
2023-02-06T22:15:04-05:00,3,97.5,Tuesday,14
2023-02-10T13:15:06-05:00,3,65.0,Saturday,5
2023-02-10T13:30:08-05:00,3,67.5,Saturday,5
2023-02-06T23:00:13-05:00,3,97.5,Tuesday,15
2023-02-07T00:30:06-05:00,3,86.25,Tuesday,16
2023-02-07T00:15:07-05:00,3,90.0,Tuesday,16
2023-02-10T16:45:06-05:00,3,57.49999999999999,Saturday,8
2023-02-10T16:30:08-05:00,3,50.0,Saturday,8
2023-02-07T21:15:07-05:00,3,98.75,Wednesday,13
2023-02-07T22:15:07-05:00,3,95.0,Wednesday,14
2023-02-10T17:45:06-05:00,3,61.25000000000001,Saturday,9
2023-02-10T18:00:12-05:00,3,73.75,Saturday,10
2023-02-07T02:30:07-05:00,3,98.75,Tuesday,18
2023-02-07T03:00:14-05:00,3,96.25,Tuesday,19
2023-02-08T02:15:04-05:00,3,83.75,Wednesday,18
2023-02-07T03:15:06-05:00,3,93.75,Tuesday,19
2023-02-08T08:00:10-05:00,3,77.5,Thursday,0
2023-02-08T09:30:06-05:00,3,73.75,Thursday,1
2023-02-08T09:45:06-05:00,3,71.25,Thursday,1
2023-02-11T07:45:06-05:00,3,81.25,Saturday,23
2023-02-08T09:15:05-05:00,3,75.0,Thursday,1
2023-02-11T07:15:06-05:00,3,80.0,Saturday,23
2023-02-11T09:15:06-05:00,3,78.75,Sunday,1
2023-02-08T10:15:05-05:00,3,68.75,Thursday,2
2023-02-11T12:15:06-05:00,3,70.0,Sunday,4
2023-02-08T11:15:06-05:00,3,63.74999999999999,Thursday,3
2023-02-11T15:45:08-05:00,3,77.5,Sunday,7
2023-02-07T06:45:07-05:00,3,81.25,Tuesday,22
2023-02-11T17:15:06-05:00,3,96.25,Sunday,9
2023-02-11T19:15:06-05:00,3,97.5,Sunday,11
2023-02-11T19:30:12-05:00,3,97.5,Sunday,11
2023-02-11T20:15:07-05:00,3,97.5,Sunday,12
2023-02-07T07:30:07-05:00,3,67.5,Tuesday,23
2023-02-12T00:00:13-05:00,3,80.0,Sunday,16
2023-02-09T02:00:10-05:00,3,67.5,Thursday,18
2023-02-12T07:30:09-05:00,3,81.25,Sunday,23
2023-02-09T07:15:06-05:00,3,75.0,Thursday,23
2023-02-12T08:15:07-05:00,3,73.75,Monday,0
2023-02-12T11:00:15-05:00,3,66.25,Monday,3
2023-02-07T13:00:13-05:00,3,55.00000000000001,Wednesday,5
2023-02-12T18:30:08-05:00,3,93.75,Monday,10
2023-02-09T20:45:06-05:00,3,91.25,Friday,12
2023-02-12T22:00:13-05:00,3,92.5,Monday,14
2023-02-12T21:45:07-05:00,3,97.5,Monday,13
2023-02-09T23:15:06-05:00,3,92.5,Friday,15
2023-02-10T06:45:06-05:00,3,90.0,Friday,22
2023-02-10T07:45:06-05:00,3,85.0,Friday,23
2023-02-13T14:15:08-05:00,3,58.75,Tuesday,6
2023-02-10T08:45:06-05:00,3,83.75,Saturday,0
2023-02-07T19:15:08-05:00,3,97.5,Wednesday,11
2023-02-13T16:30:10-05:00,3,83.75,Tuesday,8
2023-02-13T18:30:13-05:00,3,95.0,Tuesday,10
2023-02-07T20:30:07-05:00,3,96.25,Wednesday,12
2023-02-13T20:45:07-05:00,3,91.25,Tuesday,12
2023-02-13T21:00:13-05:00,3,95.0,Tuesday,13
2023-02-07T23:45:07-05:00,3,88.75,Wednesday,15
2023-02-07T23:15:06-05:00,3,97.5,Wednesday,15
2023-02-08T00:00:12-05:00,3,83.75,Wednesday,16
2023-02-10T20:00:08-05:00,3,85.0,Saturday,12
2023-02-08T02:30:08-05:00,3,86.25,Wednesday,18
2023-02-14T13:45:07-05:00,3,60.0,Wednesday,5
2023-02-08T03:45:07-05:00,3,88.75,Wednesday,19
2023-02-14T19:30:08-05:00,3,93.75,Wednesday,11
2023-02-14T19:15:06-05:00,3,92.5,Wednesday,11
2023-02-14T20:15:05-05:00,3,95.0,Wednesday,12
2023-02-11T09:45:06-05:00,3,70.0,Sunday,1
2023-02-14T23:45:05-05:00,3,88.75,Wednesday,15
2023-02-08T05:00:11-05:00,3,92.5,Wednesday,21
2023-02-11T17:00:09-05:00,3,93.75,Sunday,9
2023-02-08T07:15:07-05:00,3,81.25,Wednesday,23
2023-02-08T08:30:08-05:00,3,75.0,Thursday,0
2023-02-08T09:00:09-05:00,3,75.0,Thursday,1
2023-02-08T10:00:07-05:00,3,71.25,Thursday,2
2023-02-08T10:30:09-05:00,3,68.75,Thursday,2
2023-02-15T21:15:06-05:00,3,91.25,Thursday,13
2023-02-16T01:30:08-05:00,3,65.0,Thursday,17
2023-02-08T12:15:09-05:00,3,63.74999999999999,Thursday,4
2023-02-12T22:45:07-05:00,3,96.25,Monday,14
2023-02-08T12:45:05-05:00,3,65.0,Thursday,4
2023-02-12T23:00:18-05:00,3,91.25,Monday,15
2023-02-16T12:45:06-05:00,3,68.75,Friday,4
2023-02-08T15:15:06-05:00,3,72.5,Thursday,7
2023-02-08T16:30:06-05:00,3,88.75,Thursday,8
2023-02-13T06:00:14-05:00,3,80.0,Monday,22
2023-02-13T11:30:08-05:00,3,62.5,Tuesday,3
2023-02-08T17:00:11-05:00,3,95.0,Thursday,9
2023-02-16T21:15:07-05:00,3,95.0,Friday,13
2023-02-08T18:45:12-05:00,3,96.25,Thursday,10
2023-02-08T18:30:06-05:00,3,97.5,Thursday,10
2023-02-13T20:30:09-05:00,3,95.0,Tuesday,12
2023-02-14T01:15:09-05:00,3,81.25,Tuesday,17
2023-02-08T23:15:06-05:00,3,85.0,Thursday,15
2023-02-14T03:15:05-05:00,3,92.5,Tuesday,19
2023-02-09T01:00:09-05:00,3,70.0,Thursday,17
2023-02-09T03:30:09-05:00,3,83.75,Thursday,19
2023-02-14T13:00:13-05:00,3,66.25,Wednesday,5
2023-02-18T01:00:10-05:00,3,83.75,Saturday,17
2023-02-09T04:00:09-05:00,3,73.75,Thursday,20
2023-02-14T17:15:12-05:00,3,95.0,Wednesday,9
2023-02-09T05:45:06-05:00,3,81.25,Thursday,21
2023-02-09T05:15:11-05:00,3,77.5,Thursday,21
2023-02-18T09:15:07-05:00,3,60.0,Sunday,1
2023-02-09T06:00:11-05:00,3,75.0,Thursday,22
2023-02-14T18:45:06-05:00,3,91.25,Wednesday,10
2023-02-15T01:30:08-05:00,3,66.25,Wednesday,17
2023-02-15T01:45:06-05:00,3,73.75,Wednesday,17
2023-02-18T13:00:13-05:00,3,63.74999999999999,Sunday,5
2023-02-09T09:00:08-05:00,3,68.75,Friday,1
2023-02-09T09:15:07-05:00,3,68.75,Friday,1
2023-02-18T23:00:14-05:00,3,90.0,Sunday,15
2023-02-19T07:30:09-05:00,3,76.25,Sunday,23
2023-02-19T08:30:10-05:00,3,70.0,Monday,0
2023-02-15T12:45:06-05:00,3,51.24999999999999,Thursday,4
2023-02-15T16:30:06-05:00,3,90.0,Thursday,8
2023-02-09T12:00:12-05:00,3,60.0,Friday,4
2023-02-15T17:00:08-05:00,3,92.5,Thursday,9
2023-02-09T12:45:07-05:00,3,62.5,Friday,4
2023-02-15T22:45:06-05:00,3,90.0,Thursday,14
2023-02-19T18:00:12-05:00,3,95.0,Monday,10
2023-02-19T18:30:08-05:00,3,93.75,Monday,10
2023-02-19T18:45:07-05:00,3,93.75,Monday,10
2023-02-16T00:15:06-05:00,3,77.5,Thursday,16
2023-02-16T07:00:08-05:00,3,76.25,Thursday,23
2023-02-16T06:30:08-05:00,3,75.0,Thursday,22
2023-02-09T16:15:05-05:00,3,78.75,Friday,8
2023-02-16T07:33:35-05:00,3,72.5,Thursday,23
2023-02-09T16:30:07-05:00,3,78.75,Friday,8
2023-02-16T07:45:08-05:00,3,72.5,Thursday,23
2023-02-19T22:45:06-05:00,3,91.25,Monday,14
2023-02-16T09:45:08-05:00,3,71.25,Friday,1
2023-02-16T09:30:08-05:00,3,70.0,Friday,1
2023-02-09T16:45:07-05:00,3,88.75,Friday,8
2023-02-16T10:45:07-05:00,3,66.25,Friday,2
2023-02-20T02:30:09-05:00,3,95.0,Monday,18
2023-02-16T12:15:09-05:00,3,66.25,Friday,4
2023-02-20T03:30:09-05:00,3,92.5,Monday,19
2023-02-16T13:30:08-05:00,3,62.5,Friday,5
2023-02-20T04:30:11-05:00,3,86.25,Monday,20
2023-02-10T05:30:11-05:00,3,88.75,Friday,21
2023-02-20T04:45:08-05:00,3,95.0,Monday,20
2023-02-16T14:30:08-05:00,3,72.5,Friday,6
2023-02-20T05:30:10-05:00,3,87.5,Monday,21
2023-02-20T06:15:08-05:00,3,80.0,Monday,22
2023-02-20T06:45:07-05:00,3,87.5,Monday,22
2023-02-20T12:15:09-05:00,3,60.0,Tuesday,4
2023-02-20T18:45:09-05:00,3,93.75,Tuesday,10
2023-02-20T19:00:10-05:00,3,91.25,Tuesday,11
2023-02-10T08:15:06-05:00,3,83.75,Saturday,0
2023-02-20T19:30:10-05:00,3,95.0,Tuesday,11
2023-02-10T10:00:10-05:00,3,78.75,Saturday,2
2023-02-17T12:00:12-05:00,3,55.00000000000001,Saturday,4
2023-02-21T06:30:08-05:00,1,68.08510638297872,Tuesday,22
2023-02-21T06:45:08-05:00,3,77.5,Tuesday,22
2023-02-17T16:00:12-05:00,3,47.5,Saturday,8
2023-02-21T12:45:08-05:00,1,25.53191489361702,Wednesday,4
2023-02-21T12:45:08-05:00,3,55.00000000000001,Wednesday,4
2023-02-21T13:00:16-05:00,1,27.659574468085108,Wednesday,5
2023-02-10T03:45:06-05:00,3,85.0,Friday,19
2023-02-18T00:00:10-05:00,3,87.5,Saturday,16
2023-02-21T13:15:08-05:00,1,25.53191489361702,Wednesday,5
2023-02-18T07:30:07-05:00,3,70.0,Saturday,23
2023-02-21T23:30:09-05:00,1,85.1063829787234,Wednesday,15
2023-02-21T23:30:09-05:00,3,88.75,Wednesday,15
2023-02-18T11:15:08-05:00,3,58.75,Sunday,3
2023-02-10T08:00:10-05:00,3,86.25,Saturday,0
2023-02-22T07:45:09-05:00,1,42.5531914893617,Wednesday,23
2023-02-22T09:15:07-05:00,3,63.74999999999999,Thursday,1
2023-02-18T19:30:09-05:00,3,98.75,Sunday,11
2023-02-10T09:15:08-05:00,3,83.75,Saturday,1
2023-02-22T10:00:16-05:00,1,38.297872340425535,Thursday,2
2023-02-10T10:30:07-05:00,3,77.5,Saturday,2
2023-02-10T10:45:06-05:00,3,71.25,Saturday,2
2023-02-10T11:15:07-05:00,3,67.5,Saturday,3
